"Gender","Ever_Married","Age","Graduated","Profession","Work_Experience","Spending_Score","Family_Size","Car","Licence_Plate","Credit_Owner","Child","Var_1","Segmentation"
"Female","No",37,"Yes","Healthcare",NA,"Low",1,5,"1-WLL-304","0",1,"Cat_6","D"
"Male","No",18,"No","Healthcare",0,"Low",6,1,"1-PYP-257","1",6,"Cat_6","D"
"Male","Yes",39,"Yes","Artist",NA,"Average",4,4,"1-FWH-856","1",3,"Cat_4","B"
"Female","Yes",62,"Yes","Lawyer",0,"Low",2,8,"1-WWS-059","0",0,"Cat_6","C"
"Female","No",25,"No","Doctor",8,"Low",NA,1,"1-XXA-114","0",NA,"Cat_6","D"
"Female","No",29,"No","Engineer",1,"Low",4,2,"1-CHH-120","0",3,"Cat_6","C"
"Female","No",22,"No","Marketing",0,"Low",4,1,"1-RRR-687","0",4,"Cat_6","D"
"Female","No",28,"Yes","Healthcare",1,"Low",3,2,"1-HLO-708","0",0,"Cat_6","D"
"Female","Yes",47,"Yes","Artist",1,"Low",2,5,"1-UMB-356","0",1,"Cat_6","B"
"Male","Yes",77,"Yes","Lawyer",0,"High",2,12,"1-UPA-806","0",1,"Cat_4","C"
"Male","No",36,"Yes","Artist",5,"Low",1,4,"1-EMS-744","0",0,"Cat_6","A"
"Male","Yes",49,"Yes","Executive",1,"Low",2,6,"1-VJV-118","0",1,"Cat_6","A"
"Male","Yes",37,"Yes","Artist",0,"Low",3,3,"1-MMI-770","0",0,"Cat_6","A"
"Male","Yes",32,"Yes","Doctor",0,"Low",3,3,"1-ICW-638","0",2,"Cat_6","D"
"Male","No",22,"No","Healthcare",1,"Low",4,1,"1-RSM-815","0",1,"Cat_6","D"
"Female","No",43,"Yes","Artist",8,"Low",4,5,"1-XWB-715","0",2,"Cat_6","D"
"Male","Yes",78,"No","Lawyer",NA,"High",2,10,"1-URE-790","0",1,"Cat_6","A"
"Female","No",22,"No","Healthcare",4,"Low",3,1,"1-DKN-664","0",2,"Cat_6","D"
"Male","No",42,"Yes","Artist",11,"Low",2,4,"1-AQG-104","0",1,"Cat_6","C"
"Male","Yes",55,"Yes","Entertainment",0,"Low",4,7,"1-XYU-011","0",3,"Cat_4","A"
"Male","Yes",40,"No","Entertainment",14,"Average",3,4,"1-SWN-394","0",1,"Cat_6","D"
"Female","Yes",43,"Yes","Doctor",0,"Low",1,5,"1-PBC-891","0",0,"Cat_6","B"
"Male","Yes",71,"No","Executive",1,"Average",4,10,"1-JFC-446","0",2,"Cat_2","D"
"Female","No",21,"Yes","Artist",1,"Low",2,1,"1-OJS-902","0",2,"Cat_6","A"
"Male","No",37,"Yes","Artist",2,"Low",1,4,"1-LVI-596","0",1,"Cat_6","B"
"Female","Yes",30,"No","Engineer",5,"Average",2,2,"1-DAI-110","1",0,"Cat_4","A"
"Male","Yes",42,"Yes","Artist",0,"Average",3,6,"1-PAL-032","0",1,"Cat_3","C"
"Male","Yes",58,"Yes","Artist",0,"Average",3,8,"1-XNE-422","0",0,"Cat_7","C"
"Male","Yes",70,"Yes","Lawyer",NA,"High",2,10,"1-IPO-504","0",0,"Cat_6","D"
"Female","Yes",55,"Yes","Artist",2,"Average",2,8,"1-MKZ-836","0",0,"Cat_6","C"
"Female","Yes",70,"Yes","Artist",1,"Low",1,9,"1-UCO-104","0",0,"Cat_6","C"
"Female","Yes",38,"No","Entertainment",3,"Average",3,4,"1-CSH-918","1",1,"Cat_6","B"
"Female","No",72,"Yes","Lawyer",0,"Low",NA,12,"1-OWX-754","0",NA,"Cat_6","B"
"Male","Yes",48,"Yes","Engineer",1,"Average",5,6,"1-YDI-460","0",4,"Cat_6","C"
"Male","Yes",37,"Yes","Healthcare",1,"Average",2,4,"1-UJU-643","1",0,"Cat_4","A"
"Male","No",48,"Yes","Entertainment",0,"Low",3,6,"1-GDA-906","0",3,"Cat_6","A"
"Female","No",39,"Yes","Artist",7,"Low",1,5,"1-AJS-523","0",0,"Cat_6","B"
"Male","No",37,"Yes","Artist",4,"Low",7,3,"1-WKF-228","0",4,"Cat_7","A"
"Male","Yes",65,"Yes","Executive",1,"Low",1,9,"1-OXO-561","0",0,"Cat_6","B"
"Male","No",51,"Yes","Artist",0,"Low",3,9,"1-RGF-036","0",2,"Cat_6","B"
"Female","No",20,"No","Engineer",0,"Low",4,1,"1-DET-434","0",2,"Cat_6","D"
"Female","Yes",76,"Yes","Lawyer",0,"High",2,10,"1-FBW-827","0",0,"Cat_6","B"
"Female","No",42,"No","Engineer",NA,"Low",1,5,"1-HOB-845","0",0,"Cat_6","D"
"Male","Yes",37,"Yes","Artist",1,"High",NA,4,"1-MJW-116","1",NA,"Cat_6","B"
"Female","Yes",45,"Yes","Artist",1,"Average",3,5,"1-GKI-673","0",1,NA,"B"
"Female","No",31,"No","Doctor",1,"Low",5,4,"1-FCO-802","0",3,"Cat_3","C"
"Male","Yes",53,"Yes","Entertainment",1,"Low",3,7,"1-DIW-828","0",1,"Cat_6","A"
"Female","Yes",73,NA,"Lawyer",NA,"High",2,10,"1-ATQ-639","0",0,"Cat_1","A"
"Female","Yes",38,"Yes","Artist",8,"Average",2,3,"1-KKA-650","1",0,"Cat_6","B"
"Male","No",39,"Yes","Artist",1,"Low",1,4,"1-IRP-718","0",0,"Cat_6","B"
"Male","Yes",36,"No","Executive",1,"Low",6,4,"1-BSK-335","0",5,"Cat_4","D"
"Male","Yes",81,"Yes","Lawyer",NA,"High",2,10,"1-HPT-268","0",0,"Cat_6","C"
"Female","No",38,"No","Artist",2,"Low",2,5,"1-KDP-081","0",1,"Cat_6","B"
"Male","No",33,"Yes","Artist",8,"Low",NA,6,"1-NZG-698","0",NA,"Cat_5","A"
"Male","Yes",36,"Yes","Healthcare",3,"Low",3,4,"1-QGH-726","0",0,"Cat_6","D"
"Female","Yes",31,"No","Engineer",8,"Low",4,2,"1-GXD-320","0",0,"Cat_6","C"
"Female","Yes",46,"Yes","Artist",1,"Average",4,5,"1-CTT-013","0",0,"Cat_6","B"
"Female",NA,43,"No","Engineer",2,"Average",3,5,"1-CVX-181","0",NA,"Cat_4","C"
"Male","Yes",67,"Yes","Lawyer",0,"High",2,10,"1-JWI-078","0",1,"Cat_4","B"
"Male","Yes",39,"No","Entertainment",1,"Average",4,5,"1-CWR-539","1",1,"Cat_6","B"
"Female","Yes",74,"No","Lawyer",1,"High",2,9,"1-IDX-874","0",1,"Cat_6","C"
"Male","Yes",43,"Yes","Entertainment",0,"Low",4,5,"1-CKQ-596","0",1,"Cat_4","A"
"Male","Yes",76,"Yes","Lawyer",1,"Low",1,10,"1-DVZ-566","0",0,"Cat_3","D"
"Female","No",27,"Yes","Healthcare",0,"Low",4,2,"1-BSE-608","0",4,"Cat_6","C"
"Female","Yes",37,"Yes","Doctor",1,"Average",2,4,"1-SZF-732","1",1,"Cat_6","C"
"Female","Yes",48,"Yes","Artist",0,"Average",2,6,"1-PQV-581","0",1,"Cat_6","C"
"Male","No",20,"No","Healthcare",1,"Low",4,1,"1-UNM-585","0",3,"Cat_6","D"
"Female","Yes",56,"Yes","Artist",0,"Average",2,7,"1-MCB-286","0",0,"Cat_3","C"
"Female","Yes",43,"Yes","Artist",0,"Low",2,5,"1-PUD-860","0",1,"Cat_6","C"
"Male","No",32,"Yes","Artist",0,"Low",3,3,"1-SSK-055","0",1,"Cat_3","D"
"Female",NA,49,"No","Marketing",1,"Average",3,5,"1-JXF-626","0",NA,"Cat_4","C"
"Male","No",45,"Yes","Entertainment",1,"Low",2,5,"1-NNS-885","0",0,"Cat_6","A"
"Female","No",20,"No","Healthcare",1,"Low",3,1,"1-QEJ-180","0",0,"Cat_6","D"
"Male","Yes",38,"Yes","Entertainment",0,"Low",2,4,"1-OXQ-844","0",0,"Cat_4","A"
"Female","No",38,"Yes","Doctor",4,"Low",3,3,"1-VYB-160","0",3,"Cat_6","A"
"Female","Yes",46,"Yes","Artist",0,"High",4,5,"1-CXH-068","1",2,"Cat_6","C"
"Female","No",35,"No","Marketing",NA,"Low",NA,5,"1-COJ-180","0",NA,"Cat_3","D"
"Male","Yes",83,"Yes","Lawyer",0,"High",2,12,"1-DRI-955","0",0,"Cat_4","D"
"Female",NA,60,"Yes","Engineer",1,"Average",4,8,"1-GXX-376","0",NA,"Cat_2","B"
"Male","Yes",27,"Yes","Healthcare",0,"Low",2,3,"1-XVO-267","0",1,"Cat_6","D"
"Male","Yes",66,"No","Lawyer",0,"High",3,9,"1-VBU-664","0",2,"Cat_6","B"
"Male",NA,59,"Yes","Entertainment",NA,"Average",4,8,"1-FVZ-456","0",NA,"Cat_6","A"
"Female","Yes",31,"Yes","Marketing",7,"High",4,3,"1-VRJ-429","1",1,"Cat_2","A"
"Male","Yes",73,"No","Executive",1,"High",2,10,"1-BEI-228","0",0,"Cat_4","D"
"Female","Yes",50,"No","Artist",0,"Average",4,6,"1-NST-232","0",1,"Cat_4","C"
"Male","No",19,"No","Healthcare",1,"Low",3,1,"1-INJ-756","1",0,"Cat_2","D"
"Male","Yes",49,"Yes","Entertainment",1,"Average",3,6,"1-QJI-935","0",1,"Cat_1","A"
"Male","Yes",71,"Yes","Lawyer",0,"High",2,10,"1-SAQ-644","0",1,"Cat_6","B"
"Male","Yes",46,"Yes","Artist",NA,"Average",4,6,"1-HCH-207","0",2,"Cat_7","C"
"Female","No",30,"Yes","Doctor",0,"Low",5,3,"1-OHS-375","0",4,"Cat_7","C"
"Male","No",19,"No","Healthcare",1,"Low",3,1,"1-PTJ-576","1",3,"Cat_3","D"
"Female","No",38,"No","Homemaker",5,"Low",1,3,"1-ELA-701","0",0,"Cat_2","B"
"Female","Yes",45,"Yes","Artist",1,"Average",2,5,"1-RKB-651","0",0,"Cat_6","B"
"Female","Yes",45,"Yes","Artist",0,"Average",5,4,"1-JDL-446","0",3,"Cat_6","B"
"Female","No",25,"No","Engineer",1,"Low",1,2,"1-GBM-193","0",0,"Cat_6","B"
"Female","Yes",53,"No","Engineer",3,"Low",1,7,"1-GLK-130","0",0,"Cat_6","A"
"Male","Yes",50,"No","Executive",1,"Average",4,6,"1-HCR-449","0",3,"Cat_6","B"
"Male","Yes",35,"No","Executive",0,"High",5,4,"1-OLV-470","1",1,"Cat_6","A"
"Male","Yes",66,"No","Entertainment",1,"High",2,8,"1-KPX-243","0",0,"Cat_6","A"
"Male","Yes",62,"Yes","Artist",0,"High",2,8,"1-CEQ-325","0",0,"Cat_6","B"
"Male","Yes",36,"Yes","Artist",1,"Average",4,4,"1-VPE-878","1",3,"Cat_6","C"
"Male","Yes",62,"No","Entertainment",1,"Average",2,8,"1-NRM-406","0",0,"Cat_6","B"
"Male","Yes",50,"Yes","Artist",1,"Average",3,5,"1-AME-428","0",0,"Cat_6","B"
"Female","No",39,"Yes","Engineer",NA,"Low",3,4,"1-HLA-014","0",2,"Cat_6","B"
"Female","No",22,"No","Engineer",NA,"Low",3,1,"1-QGL-122","0",3,"Cat_6","D"
"Female","No",30,"No","Homemaker",0,"Low",4,2,"1-RPV-665","0",4,"Cat_6","D"
"Female","Yes",72,"Yes","Lawyer",1,"High",2,9,"1-LAO-153","0",0,"Cat_6","B"
"Female","Yes",71,"Yes","Entertainment",0,"Low",NA,11,"1-JIS-175","0",NA,"Cat_6","A"
"Male","Yes",62,"Yes","Artist",1,"Low",4,9,"1-UDR-435","0",0,"Cat_4","B"
"Female","No",30,"Yes","Entertainment",0,"Low",1,3,"1-JKJ-549","0",0,"Cat_6","D"
"Female","Yes",49,"Yes","Artist",0,"Average",5,6,"1-YDH-226","0",2,"Cat_6","C"
"Male","Yes",30,"Yes","Artist",0,"Average",2,3,"1-KCC-228","1",0,"Cat_3","C"
"Male","Yes",62,"Yes","Entertainment",2,"Average",6,8,"1-UEQ-247","0",4,"Cat_6","A"
"Male","Yes",38,"Yes","Artist",1,"Low",6,4,"1-APF-088","0",4,"Cat_6","A"
"Female","No",41,"Yes","Artist",1,"Low",1,5,"1-VRT-320","0",1,"Cat_4","A"
"Male","Yes",57,"Yes","Doctor",NA,"Low",1,6,"1-RIB-561","0",0,"Cat_6","A"
"Male","Yes",40,"Yes","Healthcare",0,"Low",1,5,"1-WCS-572","0",0,"Cat_6","D"
"Female","Yes",70,"Yes","Engineer",0,"Low",1,12,"1-BHQ-849","0",0,"Cat_6","C"
"Male","Yes",53,"No","Executive",NA,"High",4,7,"1-PFA-278","1",3,"Cat_6","B"
"Female","Yes",78,"No","Lawyer",0,"High",2,11,"1-HLZ-732","0",1,"Cat_6","D"
"Female","Yes",36,"No","Entertainment",1,"High",3,3,"1-VKR-838","1",1,"Cat_3","A"
"Female","No",28,"No","Healthcare",1,"Low",2,3,"1-SDR-952","0",2,"Cat_6","B"
"Male","No",31,"No","Healthcare",1,"Low",5,3,"1-PWF-030","0",2,"Cat_4","D"
"Male","Yes",67,"No","Entertainment",5,"Average",4,9,"1-ULU-042","0",1,"Cat_4","A"
"Female","Yes",76,"Yes","Lawyer",0,"High",2,12,"1-CGA-409","0",0,"Cat_6","A"
"Female","Yes",66,"Yes","Lawyer",1,"High",2,11,"1-PRX-123","0",0,"Cat_6","C"
"Female","Yes",37,"Yes","Homemaker",9,"High",2,3,"1-JYQ-988","1",0,"Cat_6","C"
"Male","Yes",82,"No","Lawyer",1,"Low",1,12,"1-MXI-280","0",0,"Cat_6","A"
"Male","No",28,"Yes","Artist",4,"Low",4,2,"1-GJO-967","0",3,"Cat_6","C"
"Female","No",39,"Yes","Entertainment",2,"Low",1,6,"1-MIH-279","0",0,"Cat_6","D"
"Female","Yes",51,"No","Artist",6,"Low",1,7,"1-OTH-137","0",0,"Cat_6","B"
"Female","Yes",58,"Yes","Artist",1,"Average",2,8,"1-ONO-033","0",0,"Cat_6","C"
"Male","Yes",79,"Yes","Lawyer",0,"Low",2,10,"1-WNA-773","0",1,"Cat_6","A"
"Male","Yes",86,"Yes","Healthcare",0,"Low",1,11,"1-FGG-528","0",0,"Cat_6","D"
"Female","No",31,"Yes","Marketing",8,"Low",NA,3,"1-YBD-804","0",NA,"Cat_1","D"
"Male","Yes",43,"Yes","Healthcare",7,"High",2,4,"1-PRO-876","1",0,"Cat_6","A"
"Female","Yes",89,"Yes","Lawyer",1,"High",2,13,"1-HLB-634","0",1,"Cat_2","C"
"Male","Yes",52,"Yes","Homemaker",7,"Average",3,7,"1-BSY-768","0",1,"Cat_3","D"
"Male","Yes",45,"Yes","Artist",1,"Average",6,4,"1-PLZ-081","0",2,"Cat_5","C"
"Female","No",32,"No",NA,10,"Low",5,3,"1-QPN-178","0",5,"Cat_6","C"
"Female","Yes",71,"Yes","Lawyer",0,"High",2,10,"1-NSX-712","0",1,"Cat_6","C"
"Male","Yes",36,"Yes","Entertainment",9,"High",3,5,"1-RLS-542","1",0,"Cat_6","B"
"Female","Yes",81,"No","Engineer",0,"High",2,12,"1-WCC-905","0",0,"Cat_6","B"
"Female","Yes",36,"Yes","Artist",1,"Average",2,5,"1-ITH-642","1",0,"Cat_6","B"
"Male","Yes",67,"Yes","Doctor",1,"Average",4,10,"1-UML-087","0",2,"Cat_6","B"
"Male","Yes",84,"Yes","Lawyer",0,"Low",2,12,"1-FNZ-429","0",1,"Cat_6","A"
"Male","No",28,"Yes","Healthcare",1,"Low",3,2,"1-WXM-070","0",3,"Cat_6","D"
"Male","Yes",52,"Yes","Executive",0,"High",4,7,"1-SBD-210","1",2,"Cat_6","B"
"Male","Yes",26,"Yes","Artist",0,"Average",2,2,"1-NFT-380","1",1,"Cat_6","D"
"Female","Yes",35,"Yes","Artist",0,"Average",2,3,"1-EFL-376","1",0,"Cat_6","B"
"Male","No",29,"Yes","Entertainment",6,"Low",3,2,"1-KYB-333","0",0,"Cat_6","A"
"Female","No",37,"Yes","Artist",3,"Low",1,4,"1-ORI-532","0",0,"Cat_6","B"
"Female","Yes",55,"Yes","Artist",0,"Average",4,6,"1-ORO-501","0",1,"Cat_3","C"
"Female","Yes",30,"Yes","Engineer",8,"Average",5,2,"1-IXI-791","1",2,"Cat_4","D"
"Male","No",47,"No","Entertainment",1,"Low",1,5,"1-SVW-337","0",0,"Cat_6","A"
"Male","Yes",49,"Yes","Entertainment",0,"Low",4,6,"1-KCX-030","0",2,"Cat_6","B"
"Male","Yes",41,"No","Artist",2,"Average",3,6,"1-NFA-642","0",1,"Cat_6","C"
"Male","Yes",26,"No","Entertainment",3,"Low",2,1,"1-YYS-010","0",0,"Cat_4","A"
"Female","Yes",38,"Yes","Artist",1,"Low",2,4,"1-DLW-171","0",0,"Cat_3","C"
"Male","Yes",88,"No","Artist",7,"Low",1,13,"1-YFO-687","0",0,"Cat_6","D"
"Female","Yes",50,"Yes","Artist",1,"Average",4,6,"1-VIQ-288","0",2,"Cat_6","C"
"Female","Yes",81,"Yes","Lawyer",8,"High",2,10,"1-OSL-742","0",1,"Cat_6","C"
"Female","No",30,"No","Healthcare",8,"Low",3,3,"1-LOK-287","0",0,"Cat_4","D"
"Male","Yes",50,"Yes","Artist",13,"Low",1,6,"1-QCE-029","0",0,"Cat_6","C"
"Male","No",18,"No","Healthcare",1,"Low",NA,1,"1-AMS-693","1",NA,"Cat_6","D"
"Male","No",42,"Yes","Artist",1,"Low",1,5,"1-RQM-339","0",1,"Cat_2","A"
"Male","No",22,"No","Healthcare",10,"Low",4,1,"1-LNL-107","0",1,"Cat_6","D"
"Male","Yes",39,"Yes","Doctor",0,"Average",3,5,"1-IFT-750","1",0,"Cat_6","B"
"Male","Yes",31,"No","Healthcare",0,"Average",5,5,"1-IVL-938","1",3,"Cat_4","D"
"Female","Yes",28,"No","Healthcare",1,"Average",5,3,"1-IKV-699","1",1,"Cat_3","D"
"Female","Yes",63,"No","Marketing",NA,"Average",6,8,"1-YMS-189","0",5,"Cat_4","A"
"Male","Yes",39,"Yes","Artist",1,"Average",3,5,"1-IGF-347","1",0,"Cat_2","B"
"Female","No",30,"No","Doctor",NA,"Low",3,4,"1-XPM-957","0",1,"Cat_4","D"
"Female","Yes",41,"Yes","Engineer",1,"Average",3,5,"1-FBB-724","0",0,"Cat_4","B"
"Male","Yes",86,"Yes","Lawyer",0,"Low",1,11,"1-SEH-595","0",0,"Cat_6","C"
"Female","No",46,"Yes","Engineer",1,"Low",2,6,"1-FSE-599","0",1,"Cat_1","B"
"Male","Yes",46,"No","Artist",3,"Average",2,8,"1-ECP-244","0",0,NA,"C"
"Female","Yes",49,"No",NA,11,"Low",2,5,"1-IKU-185","0",0,"Cat_3","A"
"Male","Yes",41,"Yes","Entertainment",0,"Average",3,5,"1-UML-092","0",1,"Cat_4","C"
"Male","No",42,"No","Artist",2,"Low",4,4,"1-CSZ-571","0",2,"Cat_6","A"
"Male","Yes",69,"No","Lawyer",0,"Low",3,9,"1-UDB-995","0",0,"Cat_6","C"
"Female","Yes",41,"Yes","Doctor",9,"Average",2,4,"1-CXQ-430","0",1,NA,"D"
"Male","Yes",42,"Yes","Artist",0,"Average",2,5,"1-LRT-412","0",0,"Cat_6","C"
"Male","No",32,"Yes","Healthcare",1,"Low",3,3,"1-IHF-231","0",3,"Cat_6","C"
"Male","Yes",62,"Yes","Marketing",1,"High",5,8,"1-NJB-880","0",4,"Cat_6","B"
"Male","No",38,"Yes","Entertainment",1,"Low",1,4,"1-UJY-508","0",0,"Cat_7","A"
"Male","Yes",37,"Yes","Entertainment",4,"Low",1,3,"1-NDS-986","0",0,"Cat_6","B"
"Female",NA,35,"Yes","Healthcare",0,"Low",1,3,"1-XYG-957","0",NA,"Cat_4","A"
"Female","No",28,"No","Marketing",1,"Low",4,2,"1-SXS-359","0",1,"Cat_3","D"
"Male","Yes",87,"Yes","Artist",NA,"Low",1,13,"1-EPV-979","0",0,"Cat_6","A"
"Female","No",50,"No","Artist",0,"Low",NA,6,"1-IDO-369","0",NA,"Cat_2","A"
"Female","No",46,"Yes","Doctor",1,"Low",NA,5,"1-JPR-398","0",NA,"Cat_3","A"
"Male","No",40,NA,"Artist",8,"Low",2,6,"1-RRI-079","0",1,"Cat_6","C"
"Female","No",31,"Yes","Healthcare",9,"Low",3,3,"1-HSS-003","0",1,"Cat_2","A"
"Male","Yes",69,"Yes","Artist",0,"Average",5,9,"1-WBR-791","0",4,"Cat_3","C"
"Female","Yes",55,"No","Artist",0,"Low",3,6,"1-FNH-085","0",2,"Cat_6","C"
"Male","Yes",37,"Yes","Artist",NA,"Average",3,4,"1-CGO-098","1",1,"Cat_6","B"
"Female","No",53,"Yes","Artist",3,"Low",NA,7,"1-KIU-510","0",NA,"Cat_4","A"
"Female","Yes",39,"Yes","Engineer",8,"Average",2,7,"1-IYW-311","1",0,"Cat_6","C"
"Male","No",36,"Yes","Doctor",1,"Low",1,4,"1-XDK-280","0",0,"Cat_6","A"
"Female","No",36,"Yes","Entertainment",7,"Low",5,4,"1-XQL-152","0",4,NA,"D"
"Male","Yes",69,"No","Entertainment",NA,"Low",1,8,"1-WNE-005","0",0,"Cat_6","B"
"Male","Yes",29,"Yes","Healthcare",1,"Low",3,3,"1-NGC-897","0",0,"Cat_3","D"
"Male","No",32,"No","Entertainment",0,"Low",1,2,"1-UXM-218","0",0,"Cat_6","B"
"Male","No",26,"No","Entertainment",1,"Low",2,1,"1-LZW-468","0",2,"Cat_6","A"
"Female","No",22,"No","Healthcare",8,"Low",6,1,"1-JHS-813","0",4,"Cat_6","D"
"Male","Yes",70,"No","Lawyer",0,"Low",1,9,"1-WDI-621","0",0,"Cat_6","B"
"Male","Yes",52,"Yes","Artist",NA,"Average",2,8,"1-RDR-907","0",0,"Cat_6","B"
"Male","Yes",31,"Yes","Entertainment",0,"Average",2,3,"1-BUR-098","1",0,"Cat_6","A"
"Female","Yes",31,"Yes","Healthcare",0,"Low",1,2,"1-JDR-001","0",0,"Cat_1","D"
"Female","Yes",55,"Yes","Artist",1,"Average",4,7,"1-JTW-230","0",0,"Cat_3","C"
"Male","Yes",45,"No","Doctor",8,"Low",2,4,"1-SUR-064","0",1,"Cat_3","A"
"Male","Yes",47,"Yes","Doctor",0,"Average",2,6,"1-BLP-285","0",1,"Cat_3","A"
"Male","Yes",53,"Yes","Entertainment",1,"Average",2,6,"1-EMR-771","0",0,"Cat_6","B"
"Female","Yes",89,"No","Lawyer",1,"Low",NA,13,"1-LCW-996","0",NA,"Cat_3","B"
"Female","Yes",47,"Yes","Homemaker",NA,"High",5,7,"1-UPR-472","1",1,"Cat_6","A"
"Male","Yes",65,"Yes","Lawyer",1,"High",2,9,"1-HKT-535","0",0,"Cat_6","B"
"Male","Yes",37,"Yes","Artist",9,"High",2,4,"1-GEZ-506","1",1,"Cat_6","C"
"Male","No",32,"Yes","Healthcare",8,"Low",2,3,"1-WNC-416","0",1,"Cat_4","D"
"Female","Yes",67,"No","Engineer",NA,"High",3,8,"1-HSK-861","0",1,"Cat_7","B"
"Female","Yes",56,"Yes",NA,0,"Average",2,6,"1-BOY-844","0",0,"Cat_6","B"
"Male","No",20,"No","Healthcare",3,"Low",4,1,"1-XCK-849","0",4,"Cat_4","D"
"Male","Yes",47,"Yes","Artist",0,"Low",NA,6,"1-EMY-059","0",NA,"Cat_6","C"
"Female","No",33,"No","Healthcare",7,"Low",4,4,"1-LYA-928","0",4,"Cat_5","D"
"Male","Yes",41,"Yes","Artist",4,"Average",2,5,"1-MGY-491","0",0,"Cat_2","A"
"Male","Yes",85,"No","Lawyer",0,"Low",1,11,"1-KNK-936","0",0,"Cat_6","D"
"Male","Yes",38,"No","Entertainment",2,"Low",3,4,"1-HRJ-122","0",0,"Cat_6","D"
"Female","Yes",74,"Yes","Lawyer",1,"High",NA,9,"1-QVT-978","0",NA,"Cat_6","B"
"Male","Yes",32,"Yes","Marketing",13,"High",4,2,"1-RWS-936","1",2,"Cat_4","A"
"Male","Yes",56,"No","Executive",8,"High",3,7,"1-GXF-921","1",0,"Cat_6","A"
"Male","Yes",65,"No","Lawyer",1,"High",2,10,"1-CZI-307","0",0,"Cat_6","C"
"Male","Yes",55,"Yes","Homemaker",0,"Low",4,7,"1-RQH-061","0",0,"Cat_6","B"
"Male","Yes",67,"Yes","Entertainment",1,"Average",3,9,"1-GYT-719","0",0,"Cat_6","C"
"Male","Yes",39,"Yes",NA,0,"Average",5,5,"1-NJZ-224","1",3,"Cat_4","A"
"Male","Yes",40,"No","Entertainment",2,"Average",5,4,"1-FUT-305","0",1,"Cat_2","B"
"Male","Yes",30,"No","Doctor",NA,"Average",2,3,"1-ESN-612","1",1,"Cat_4","A"
"Male","Yes",47,"No","Lawyer",0,"Low",2,6,"1-CML-895","0",0,"Cat_6","A"
"Female","Yes",69,"Yes","Artist",1,"Average",3,11,"1-WNM-776","0",0,"Cat_6","A"
"Male","No",20,"No","Healthcare",0,"Low",5,1,"1-NCB-363","0",2,"Cat_4","D"
"Male","No",45,"Yes","Entertainment",1,"Low",1,5,"1-JJO-772","0",0,"Cat_7","A"
"Male","Yes",31,"Yes","Executive",1,"High",2,2,"1-YQF-758","1",0,"Cat_6","A"
"Male","No",61,"Yes","Entertainment",1,"Low",3,10,"1-GRN-865","0",1,"Cat_2","C"
"Male","Yes",79,"Yes","Lawyer",2,"High",2,10,"1-UMM-738","0",0,"Cat_6","B"
"Female","Yes",46,"Yes",NA,NA,"Average",3,5,"1-MTI-779","0",1,"Cat_6","C"
"Male","Yes",47,"No","Doctor",8,"High",4,5,"1-XNA-457","1",0,"Cat_6","D"
"Male","Yes",35,"Yes","Artist",7,"Low",3,4,"1-UTG-182","0",0,"Cat_6","D"
"Female","No",22,"No","Healthcare",0,"Low",4,2,"1-AAE-919","0",3,"Cat_6","D"
"Male","Yes",47,"Yes","Executive",1,"High",4,6,"1-IFZ-805","1",3,"Cat_6","C"
"Female","Yes",46,"Yes","Artist",1,"High",4,6,"1-GAV-429","1",3,"Cat_6","C"
"Male","No",31,"No","Entertainment",1,"Low",1,3,"1-BFN-081","0",0,"Cat_4","A"
"Male","No",19,"No","Healthcare",2,"Low",5,1,"1-LZW-047","1",2,"Cat_2","D"
"Male","No",33,"Yes","Healthcare",1,"Low",NA,3,"1-MRH-968","0",NA,"Cat_6","A"
"Male","Yes",43,"No","Artist",4,"Average",2,4,"1-RDE-252","0",0,"Cat_6","C"
"Male","Yes",38,"Yes","Executive",6,"High",3,4,"1-NYM-882","1",0,"Cat_6","B"
"Female","Yes",35,"No","Engineer",1,"High",2,3,"1-VFD-327","1",0,NA,"D"
"Female","Yes",45,"No","Engineer",2,"Low",2,5,"1-YSS-002","0",0,"Cat_6","D"
"Male","Yes",61,"Yes","Executive",NA,"Low",6,9,"1-GTF-552","0",4,"Cat_3","B"
"Male","Yes",56,"No","Executive",1,"High",8,6,"1-WQI-804","1",7,"Cat_4","A"
"Female","No",23,"No","Entertainment",0,"Low",2,1,"1-KBL-192","0",2,"Cat_3","C"
"Female","Yes",46,"Yes","Artist",9,"Low",2,6,"1-EDQ-863","0",0,"Cat_6","A"
"Female",NA,62,"Yes","Artist",4,"Average",3,8,"1-LQN-274","0",NA,"Cat_6","B"
"Female","Yes",29,"Yes","Doctor",0,"Average",2,3,"1-BVK-000","1",0,"Cat_4","C"
"Male","No",50,"Yes","Artist",0,"Low",1,5,"1-WCU-585","0",0,"Cat_6","B"
"Male","No",22,"No","Healthcare",1,"Low",4,1,"1-IUB-869","0",1,"Cat_6","A"
"Male","No",20,"No","Healthcare",0,"Low",4,1,"1-EEV-051","0",1,"Cat_6","A"
"Female","Yes",43,"Yes","Engineer",1,"Average",4,5,"1-OXG-114","0",1,"Cat_6","A"
"Female","No",22,"No","Doctor",1,"Low",5,1,"1-MQI-893","0",3,"Cat_6","C"
"Female","No",29,"No","Engineer",5,"Low",2,2,"1-WXH-485","0",1,"Cat_6","C"
"Male","Yes",47,NA,"Artist",4,"Low",1,5,"1-HWI-832","0",0,"Cat_6","B"
